|           ra|          dec|
|       double|       double|
|             |             |
|         null|         null|
 11.0460660792 41.1794768811 
 11.0463318618 41.1597805504 
  11.047061337 41.1519261637 
 11.0479115866 41.1594342645 
 11.0482373351 41.1620876996 
 11.0483592136 41.1826132035 
 11.0484568794 41.1512404036 
 11.0485035303  41.180287173 
 11.0487338367 41.1570150371 
 11.0488541846 41.1662267988 
   11.04928135 41.1428182674 
   11.04938791 41.1663913181 
 11.0495909213 41.1650381341 
 11.0506520812 41.1529070923 
 11.0506928376 41.1644230688 
 11.0510001925 41.1740505931 
 11.0510458733 41.1841721134 
 11.0510600055 41.1808241973 
 11.0512300877 41.1607427556 
 11.0517011961 41.1792890962 
 11.0519634018 41.1466747806 
  11.052031446 41.1558084367 
 11.0521345005 41.1829614402 
 11.0523550459 41.1415003577 
  11.052554398 41.1642105969 
 11.0525547594 41.1613356576 
 11.0526694704 41.1463723477 
 11.0529670437 41.1692277856 
 11.0535375624 41.1623942723 
 11.0536761373  41.176860707 
 11.0542696303 41.1850725013 
    11.0543339 41.1814054716 
 11.0547263446 41.1541394714 
 11.0547870156 41.1645197147 
 11.0550835509  41.164014953 
 11.0557683114 41.1680099559 
 11.0558732389  41.164684344 
 11.0569281514 41.1473792597 
  11.057119333 41.1553270039 
 11.0571793065 41.1785020965 
  11.057785116 41.1461159219 
  11.057786763 41.1620959725 
 11.0582450554  41.163631409 
 11.0583257041 41.1745952451 
 11.0595162693  41.151387686 
 11.0601660423 41.1705333498 
 11.0606036222 41.1739349815 
 11.0606147598 41.1662301347 
 11.0606293587 41.1725047011 
 11.0608699329 41.1755509025 
 11.0611278334 41.1610200661 
 11.0617346091  41.150368984 
 11.0621465877 41.1660879218 
  11.062901171  41.155207246 
 11.0633701651 41.1520706601 
 11.0634590557 41.1664732837 
 11.0643917546 41.1544835145 
 11.0650189544 41.1546764619 
  11.065949052 41.1567976377 
 11.0660494599 41.1647547415 
   11.06751694  41.162672531 
 11.0684744274 41.1589696459 
 11.0685020856 41.1624071733 
 11.0557255654 41.1871048787 
 11.0579848288 41.1821782658 
 11.0585002217 41.1918955264 
 11.0590526518  41.187476886 
 11.0592866273 41.1802028635 
 11.0606076874  41.191571582 
 11.0612212106  41.194098172 
 11.0621123984 41.1926543417 
  11.062253357 41.1777237996 
 11.0622668325 41.1982432191 
 11.0624531003 41.1912381638 
 11.0640304597 41.1931770697 
 11.0648470683 41.1844680839 
 11.0653749032 41.1763463065 
 11.0660926718 41.1731355033 
 11.0661476323 41.1938064616 
  11.066165216 41.1858716734 
 11.0680085649 41.1812672456 
 11.0680902196 41.1986575278 
 11.0688354059 41.2056318678 
 11.0692495536 41.1804071318 
 11.0697239901 41.1789364834 
 11.0700054187 41.1708144334 
 11.0703447034 41.1777904195 
 11.0706271185 41.1709437395 
 11.0706451489  41.169204017 
 11.0707503027  41.174488471 
 11.0708082445 41.2040899969 
 11.0709970301 41.1969662841 
 11.0710130132 41.2021214609 
 11.0713331261 41.1871275055 
 11.0714120529 41.1826945575 
 11.0719606139  41.196240242 
 11.0720562506 41.2100741182 
 11.0721408191   41.18474002 
 11.0723694034 41.2034484924 
 11.0725670245 41.1672656917 
 11.0727566973 41.1806538986 
 11.0731829579  41.200592712 
 11.0733708568 41.1825982927 
 11.0736447578 41.2102852787 
 11.0736713932 41.2045609397 
 11.0737852875 41.2074951994 
 11.0738049214 41.1766439674 
 11.0752010145 41.1920969134 
 11.0755499801 41.1964540155 
 11.0755878862  41.197276533 
 11.0761009968 41.1751503577 
  11.076188154 41.1925878091 
 11.0761901019 41.1767287601 
 11.0763264843 41.1664719879 
 11.0764970543 41.2039390319 
 11.0766136651 41.2081889765 
 11.0768056861 41.2090927256 
 11.0769090362 41.1993900724 
 11.0770186141 41.2074809826 
 11.0773376503 41.1722521971 
 11.0774351118 41.1925056073 
 11.0777942844 41.1682750116 
 11.0780319102 41.1922143434 
 11.0783436786 41.1900432137 
 11.0784259084 41.2076040566 
 11.0789502373  41.191792934 
 11.0793660212  41.205143362 
 11.0802355203 41.1813637725 
 11.0803464012 41.2002469706 
 11.0806669044 41.2049722667 
 11.0806921171 41.1740392108 
  11.080841098 41.1887178982 
 11.0808916087 41.1971351517 
 11.0811329006 41.2019008506 
 11.0811830253  41.204244032 
 11.0812861721 41.1898738452 
 11.0813355401  41.178787123 
 11.0813425838 41.1938655674 
 11.0819179521 41.2027562692 
 11.0820021225 41.1855048945 
 11.0820091513 41.1941787075 
  11.082144478  41.198193976 
 11.0821919994 41.1861430217 
 11.0824483927 41.1845682434 
 11.0825674476 41.1935711131 
 11.0830396273 41.1951059836 
 11.0831450926 41.1968046847 
 11.0833876836  41.186434175 
 11.0838262148 41.1991748666 
  11.084182227 41.1792309763 
 11.0845068176 41.1876007225 
 11.0851938408  41.178797307 
 11.0852624668 41.1808305906 
 11.0858561187 41.1884894883 
 11.0867130131 41.1948988502 
 11.0869411707 41.1939788878 
 11.0869663933 41.1816706692 
 11.0871267559 41.1978756172 
 11.0872233429 41.1904336308 
 11.0873080225 41.1965845647 
 11.0877883692 41.1803044894 
 11.0877921603  41.182093734 
 11.0878381127 41.1905010325 
 11.0879317398 41.1847591484 
 11.0886246306 41.1836037646 
 11.0890700628 41.1849652757 
 11.0891053513 41.1945821947 
 11.0914810962 41.1857950713 
 11.0926523794 41.1862593472 
 10.7125245611 41.2005636968 
 10.7150992604 41.2034194627 
 10.7152120771 41.1981656949 
 10.7154949737 41.2003739619 
 10.7160177803 41.2020551307 
 10.7160777895 41.1993635024 
 10.7162209851 41.1986808697 
 10.7166344975 41.2002266761 
 10.7172863932 41.1977675184 
 10.7181621056 41.2002486387 
 10.7182043506 41.1972155992 
 10.7182432565 41.1980521213 
 10.7183064587 41.2023330457 
  10.718487591 41.2030922445 
 10.7186688468 41.2010091187 
 10.7188137224 41.1990185709 
 10.7192221214 41.1975331707 
 10.7193000732 41.2024625564 
 10.7193091882 41.2060326578 
 10.7193097225 41.2070579844 
 10.7194804233 41.1994512403 
 10.7195650441 41.2037796266 
 10.7197232213 41.2088336057 
 10.7198123995 41.2074452703 
 10.7198484354 41.2043768589 
 10.7200552313 41.1976575904 
 10.7200842056 41.2058016478 
 10.7204130004 41.2015003792 
 10.7204137573  41.204961764 
 10.7210452502 41.2001188827 
 10.7210648518 41.2064949158 
 10.7210921387  41.200765442 
 10.7216066618 41.2059549692 
 10.7216341204  41.207946417 
 10.7217938163 41.1987219085 
  10.721803425 41.2105309751 
 10.7218785257 41.1979224116 
 10.7219332993 41.1969180632 
   10.72225915 41.1974573193 
 10.7226141867 41.2066789877 
 10.7227119041 41.2059815067 
 10.7227373891 41.2003806114 
 10.7227980989 41.2015646048 
 10.7228085564 41.2088800094 
 10.7228576544 41.2075992633 
 10.7228913277 41.1955645095 
 10.7229522633 41.2100698583 
 10.7232960846 41.1974815106 
 10.7234664948 41.2016636523 
 10.7242056148 41.1967713216 
 10.7242310962 41.2070662189 
 10.7242841019 41.2052706892 
 10.7245727953 41.1952769331 
 10.7246000897 41.2047145947 
 10.7246166404 41.1981133949 
 10.7249275264 41.1957317021 
 10.7250160939 41.2035253332 
  10.725133524 41.2058686586 
 10.7251594111 41.2046981111 
 10.7253401944   41.20930722 
 10.7254040335 41.2079163859 
 10.7254209769 41.2063564136 
 10.7255333966 41.2009041229 
 10.7255651864 41.2041107393 
 10.7257516924 41.2072232407 
 10.7258242996 41.2052889908 
 10.7259708402  41.201666927 
 10.7261783307 41.2005204805 
 10.7270044022 41.2064343967 
 10.7271078371 41.1974052041 
  10.727375871 41.2024291749 
 10.7274097294 41.1965899436 
 10.7274446272 41.2038305919 
 10.7275273612 41.2014322713 
 10.7277057834 41.2048110804 
 10.7281066176 41.1951709909 
 10.7282307422 41.2017737126 
 10.7282664104 41.2011586306 
 10.7283476442 41.1974707063 
 10.7285138841 41.2042878795 
 10.7285154544 41.1964373094 
 10.7286845901 41.2028705275 
 10.7289076677 41.1947085243 
 10.7290916291 41.2033414944 
 10.7296211542 41.1979263418 
 10.7296654964 41.2029063428 
 10.7296994954 41.2015920054 
 10.7297786531 41.1970000125 
 10.7307181455 41.1967358007 
 10.7307328596 41.1990416697 
 10.7309714664 41.1941599587 
 10.7313478863 41.1979002498 
 10.7314887601 41.2024944312 
  10.731625851 41.1930708899 
 10.7318427881 41.1973472651 
 10.7318825569 41.1992956194 
 10.7319079862 41.1960251054 
 10.7321310674    41.1967572 
 10.7323553457 41.1937659527 
 10.7325092254 41.2003286447 
 10.7327372215 41.1995936918 
 10.7333394829  41.195697691 
 10.7347797914 41.1960825151 
 10.7349705042 41.1981307211 
 10.7352543701 41.1936331781 
 10.7354829059 41.1923706783 
 10.7355867588 41.1946951429 
 10.7362518741 41.1960697487 
 10.7373416984 41.1917706442 
 10.7375881566 41.1955438955 
  10.737924168 41.1943839893 
  10.738730818 41.1931953235 
 10.7398629733 41.1910107167 
    10.7415421 41.1908624065 
 10.7418136577 41.1898093136 
 10.7433562816 41.1889496703 
  10.950178409 41.1218401509 
 10.9561295562 41.1246613679 
 10.9578347218 41.1298391697 
 10.9580549271 41.1253696647 
  10.958358886  41.120270877 
 10.9584853857 41.1181883284 
 10.9587634383 41.1252961977 
 10.9587856102 41.1318347477 
 10.9587967452 41.1301473035 
 10.9591089038 41.1203271195 
 10.9597353856 41.1259130088 
 10.9606051439 41.1317572399 
 10.9606531695 41.1201967774 
 10.9608089927  41.126926268 
 10.9614207225 41.1203631592 
 10.9614570409 41.1292827275 
 10.9618847059 41.1265059405 
 10.9619126514 41.1180941486 
  10.962393298 41.1207140328 
 10.9628615963 41.1229295405 
 10.9632012146 41.1238556578 
 10.9634345503 41.1310554454 
 10.9639691285 41.1343591842 
 10.9640051355 41.1261998501 
 10.9642580892 41.1299821196 
 10.9648146066 41.1227139863 
 10.9653747428 41.1210282115 
 10.9659149935 41.1349261126 
 10.9659450394 41.1334765165 
 10.9662662141 41.1341072463 
 10.9663351093 41.1164724702 
 10.9671671736 41.1341835156 
 10.9674201529 41.1216638511 
 10.9680485211 41.1285140987 
 10.9686785834 41.1233424074 
 10.9689022396 41.1328095658 
 10.9690451968 41.1263912456 
 10.9691993953 41.1292422943 
 10.9698494731 41.1314878784 
 10.9703724725 41.1307733081 
 10.9710349395 41.1277322419 
 10.9717467614 41.1277212525 
 10.9717534432   41.12495772 
 10.9728222334 41.1256251288 
 10.9743832493 41.1176863381 
 10.9744694277 41.1163053309 
 10.9745869278 41.1191673436 
 10.9753686714 41.1149025226 
 10.9766168912 41.1185578557 
 10.9767264683 41.1178175902 
 10.9772398529 41.1218808491 
 10.9779870839 41.1211126191 
 10.9800036151 41.1202161423 
 10.9828439174 41.1101934564 
 10.9831128771 41.1143981525 
 10.9157836358 41.1322774377 
 10.9192629531 41.1340304305 
 10.9203025671 41.1371806147 
 10.9219430861 41.1319117766 
 10.9224114635 41.1323152731 
 10.9228831631 41.1353711418 
  10.923894213 41.1308507396 
 10.9240185272 41.1356815427 
  10.924018875 41.1408366572 
 10.9246159715 41.1357705179 
 10.9273113355 41.1443265231 
 10.9275959856 41.1369847844 
 10.9278523776 41.1398673048 
 10.9279297525 41.1333552185 
   10.92813499 41.1387333015 
 10.9288392206 41.1466679223 
  10.928937565  41.135522652 
 10.9289882698 41.1320845986 
 10.9293808026 41.1378210904 
 10.9296705641 41.1418789609 
  10.929772168 41.1398356789 
 10.9301926842 41.1354748517 
 10.9303056549 41.1422798782 
 10.9304425496 41.1296810045 
 10.9305915901 41.1363175491 
 10.9311451638 41.1385073476 
 10.9317526786 41.1432707841 
 10.9318537565 41.1389154661 
 10.9321353745 41.1283400994 
 10.9324954957 41.1397265897 
 10.9327918181 41.1480555112 
 10.9329326238 41.1313825855 
 10.9330004301 41.1431289852 
 10.9331310815 41.1471817277 
  10.933348792 41.1338681485 
  10.933385197 41.1437574026 
 10.9336139182 41.1414125586 
 10.9336467033  41.146740873 
 10.9337209129 41.1516999267 
 10.9339198411 41.1478653417 
 10.9339966561 41.1406436748 
 10.9340798824 41.1258803512 
 10.9345306423  41.143620673 
 10.9349587434 41.1302486298 
 10.9352095971 41.1281968031 
 10.9353089973 41.1257319909 
   10.93573499 41.1402268101 
 10.9359298261 41.1375252561 
 10.9360559852  41.141998249 
 10.9363421974 41.1519857054 
 10.9373442054 41.1289755628 
  10.937347226 41.1267453135 
 10.9375964109 41.1510947043 
 10.9377609838 41.1322240964 
 10.9378619891 41.1536490443 
 10.9380100924 41.1252398089 
 10.9381237629 41.1525512712 
 10.9382633735 41.1329156729 
 10.9384535122 41.1245836926 
 10.9384560579 41.1552660408 
 10.9385721426  41.135965033 
 10.9385771551 41.1322369097 
 10.9387024951 41.1292445939 
 10.9391166108 41.1249229409 
  10.939129322 41.1562940662 
 10.9391791013 41.1503596006 
 10.9394453204 41.1524618402 
 10.9394915904 41.1581435048 
 10.9395386149 41.1589577951 
 10.9396652592  41.133729492 
 10.9398863911 41.1382671942 
 10.9401290843 41.1582198496 
 10.9402774796  41.156687507 
  10.940456829 41.1299216722 
 10.9405446335 41.1236565773 
 10.9407410283  41.143863342 
 10.9408744284 41.1535688594 
 10.9409355397 41.1552533604 
 10.9409691499 41.1330089506 
   10.94116287 41.1464982708 
 10.9416519156 41.1343110761 
 10.9417244012 41.1607160386 
 10.9417423149 41.1357140266 
 10.9417610708 41.1460310655 
 10.9418241141 41.1444503136 
 10.9420549085 41.1400532078 
 10.9420625106 41.1374996155 
 10.9420774383 41.1288951955 
 10.9423487827  41.157897041 
 10.9423624665 41.1355021913 
 10.9424019607 41.1427003473 
 10.9424748985 41.1592171811 
 10.9426818408 41.1379636108 
 10.9426910338 41.1621778119 
  10.942728982 41.1462740077 
 10.9428873522 41.1252476632 
 10.9430412986 41.1405066001 
 10.9431749508 41.1488407463 
 10.9431910231 41.1339826132 
 10.9436496243   41.13471084 
 10.9437347555 41.1416019353 
 10.9437767213 41.1471814999 
